Unnamed: 0,cluster_dbscan
149.56.21.87,0
149.56.70.159,0
15.72.178.22,0
15.72.178.25,0
15.72.178.27,0
15.72.238.25,0
15.72.238.26,0
15.72.238.29,0
15.72.238.30,0
15.73.200.22,0
15.73.200.23,0
15.73.200.24,0
15.73.200.25,0
15.73.200.26,0
15.73.200.27,0
15.73.4.76,0
15.73.4.77,0
15.73.4.78,0
15.73.4.79,0
15.73.4.80,0
150.101.201.147,0
150.107.141.238,0
150.116.18.92,0
151.101.0.217,0
151.101.1.167,0
151.101.1.197,0
151.101.1.69,0
151.101.128.217,0
151.101.129.167,0
151.101.129.69,0
151.101.192.217,0
151.101.193.167,0
151.101.193.69,0
151.101.200.133,0
151.101.200.134,0
151.101.200.143,0
151.101.200.166,0
151.101.200.175,0
151.101.200.176,0
151.101.200.84,0
151.101.200.95,0
151.101.201.108,0
151.101.201.124,0
151.101.201.181,0
151.101.201.194,0
151.101.201.198,0
151.101.202.109,0
151.101.202.110,0
151.101.202.162,0
151.101.202.2,0
151.101.202.202,0
151.101.202.217,0
151.101.202.49,0
151.101.32.133,0
151.101.32.134,0
151.101.32.143,0
151.101.32.166,0
151.101.32.175,0
151.101.32.176,0
151.101.32.207,0
151.101.32.233,0
151.101.32.84,0
151.101.33.108,0
151.101.33.124,0
151.101.33.181,0
151.101.33.194,0
151.101.33.198,0
151.101.34.109,0
151.101.34.110,0
151.101.34.162,0
151.101.34.2,0
151.101.34.202,0
151.101.34.217,0
151.101.34.49,0
151.101.34.51,0
151.101.64.217,0
151.101.65.167,0
151.101.65.197,0
151.101.65.69,0
151.101.66.167,0
151.139.236.194,0
151.139.236.196,0
151.139.237.113,0
151.139.240.26,0
151.201.139.194,0
151.235.139.155,0
151.246.63.197,0
152.101.118.11,0
152.111.32.218,0
152.163.50.3,0
152.163.51.3,0
152.163.64.2,0
152.195.13.100,0
152.195.14.100,0
152.195.14.11,0
152.195.32.110,0
152.195.32.112,0
152.195.32.132,0
152.195.33.98,0
152.231.24.75,0
152.250.217.95,0
152.250.254.80,0
154.118.255.43,0
154.120.226.170,0
154.126.251.123,0
154.66.216.30,0
154.66.47.250,0
155.133.41.130,0
155.94.222.128,0
156.154.200.32,0
156.154.200.36,0
156.216.205.254,0
156.220.185.252,0
156.222.2.207,0
156.222.62.197,0
157.185.171.102,0
157.238.141.65,0
157.25.229.250,0
157.37.120.129,0
157.37.21.249,0
157.41.201.98,0
157.48.6.106,0
157.50.17.239,0
157.56.198.220,0
157.56.96.123,0
157.97.40.33,0
158.140.164.34,0
158.140.166.46,0
158.140.167.249,0
158.140.170.34,0
158.140.180.60,0
158.140.182.20,0
159.0.245.39,0
159.127.42.169,0
159.127.42.172,0
159.192.122.221,0
159.224.158.216,0
159.224.162.50,0
159.224.229.15,0
159.224.72.101,0
159.224.88.139,0
159.26.124.160,0
159.26.124.165,0
159.26.124.177,0
159.26.226.160,0
159.26.226.165,0
159.26.226.177,0
159.89.134.235,0
159.89.196.64,0
160.124.251.107,0
160.124.251.109,0
160.124.251.112,0
160.13.200.138,0
160.13.223.77,0
160.163.27.227,0
161.170.232.53,0
161.18.239.98,0
161.200.188.75,0
162.243.22.133,0
162.247.242.18,0
162.247.242.19,0
162.247.242.20,0
162.247.242.21,0
162.248.181.197,0
162.248.247.151,0
162.248.247.94,0
162.250.188.110,0
162.251.164.114,0
162.252.73.8,0
163.172.53.127,0
163.172.74.24,0
164.132.198.64,0
164.52.24.140,0
164.52.24.142,0
164.52.7.167,0
165.138.79.34,0
165.225.32.86,0
165.225.76.124,0
165.227.33.148,0
165.234.102.137,0
167.160.123.21,0
167.249.40.138,0
167.250.141.13,0
167.250.206.162,0
167.61.152.115,0
168.10.192.3,0
168.121.71.66,0
168.167.30.244,0
168.187.110.26,0
168.187.145.225,0
168.194.49.65,0
168.205.84.48,0
168.28.195.34,0
168.62.74.171,0
168.83.95.54,0
169.254.169.254,0
169.60.163.149,0
169.60.66.35,0
169.60.66.39,0
17.142.160.59,0
170.231.230.231,0
170.246.192.191,0
170.253.220.172,0
170.80.97.6,0
170.84.7.2,0
171.101.73.52,0
171.117.171.231,0
171.12.82.53,0
171.217.17.102,0
171.224.0.253,0
171.224.101.62,0
171.225.199.27,0
171.228.252.233,0
171.229.127.191,0
171.232.102.54,0
171.234.208.10,0
171.234.232.8,0
171.234.74.156,0
171.240.148.228,0
171.240.89.59,0
171.243.19.135,0
171.249.235.192,0
171.250.199.6,0
171.251.125.187,0
171.251.96.121,0
171.4.116.70,0
171.4.243.207,0
171.4.249.120,0
171.42.152.117,0
171.5.104.9,0
171.5.148.230,0
171.79.226.46,0
171.8.222.129,0
171.99.131.2,0
172.104.70.103,0
172.105.196.181,0
172.105.234.97,0
172.217.12.226,0
172.217.12.234,0
172.217.12.238,0
172.217.13.226,0
172.217.13.238,0
172.217.13.66,0
172.217.13.74,0
172.217.13.78,0
172.217.15.100,0
172.217.15.104,0
172.217.15.106,0
172.217.15.110,0
172.217.15.115,0
172.217.15.65,0
172.217.15.66,0
172.217.15.67,0
172.217.15.68,0
172.217.15.72,0
172.217.15.78,0
172.217.15.98,0
172.217.17.131,0
172.217.17.67,0
172.217.17.99,0
172.217.19.195,0
172.217.20.35,0
172.217.20.67,0
172.217.22.163,0
172.217.3.195,0
172.217.3.227,0
172.217.3.34,0
172.217.3.42,0
172.217.3.46,0
172.217.5.226,0
172.217.5.232,0
172.217.5.234,0
172.217.5.238,0
172.217.7.130,0
172.217.7.138,0
172.217.7.142,0
172.217.7.162,0
172.217.7.168,0
172.217.7.170,0
172.217.7.174,0
172.217.7.194,0
172.217.7.200,0
172.217.7.202,0
172.217.7.226,0
172.217.7.234,0
172.217.8.1,0
172.217.8.10,0
172.217.8.13,0
172.217.8.14,0
172.217.8.18,0
172.217.8.19,0
172.217.8.2,0
172.217.8.3,0
172.217.8.6,0
172.217.8.8,0
172.217.9.194,0
172.217.9.200,0
172.245.245.9,0
172.246.134.24,0
172.47.0.2,0
172.82.206.17,0
172.82.206.19,0
172.82.206.20,0
172.82.206.21,0
173.12.213.89,0
173.161.244.20,0
173.166.248.9,0
173.192.200.113,0
173.192.91.158,0
173.193.244.52,0
173.194.175.157,0
173.194.202.103,0
173.194.202.104,0
173.194.202.105,0
173.194.202.106,0
173.194.202.147,0
173.194.202.99,0
173.194.203.103,0
173.194.203.104,0
173.194.203.105,0
173.194.203.106,0
173.194.203.147,0
173.194.203.94,0
173.194.203.99,0
173.194.68.154,0
173.194.68.155,0
173.194.68.156,0
173.194.68.157,0
173.203.173.106,0
173.205.6.204,0
173.208.143.212,0
173.208.191.154,0
173.209.131.22,0
173.209.34.163,0
173.220.209.178,0
173.221.133.163,0
173.226.147.230,0
173.227.69.75,0
173.241.242.143,0
173.246.5.32,0
173.48.48.59,0
173.70.186.202,0
173.82.211.34,0
173.95.20.14,0
173.95.5.115,0
173.95.5.118,0
174.127.187.230,0
174.129.229.144,0
174.129.233.211,0
174.129.250.14,0
174.129.4.229,0
174.142.168.171,0
175.100.106.66,0
175.101.251.112,0
175.174.65.67,0
175.180.112.116,0
175.181.135.71,0
175.195.219.31,0
175.196.234.74,0
175.211.203.12,0
175.213.88.6,0
175.224.86.183,0
175.31.243.207,0
175.9.8.136,0
176.100.114.103,0
176.103.90.202,0
176.106.69.238,0
176.111.35.2,0
176.113.227.11,0
176.120.111.176,0
176.120.37.151,0
176.124.128.246,0
176.124.19.186,0
176.124.20.153,0
176.14.214.89,0
176.14.216.221,0
176.15.52.74,0
176.213.37.52,0
176.222.137.111,0
176.240.68.128,0
176.31.133.163,0
176.32.9.192,0
176.34.191.190,0
176.43.184.60,0
176.43.253.46,0
176.51.172.128,0
176.59.211.9,0
176.8.126.211,0
176.8.150.208,0
176.8.30.118,0
176.97.33.2,0
177.101.74.34,0
177.102.44.226,0
177.103.154.126,0
177.106.29.205,0
177.11.183.14,0
177.12.82.187,0
177.126.167.154,0
177.126.184.230,0
177.132.227.61,0
177.135.250.223,0
177.135.69.44,0
177.139.133.142,0
177.139.166.170,0
177.148.179.42,0
177.152.138.178,0
177.153.7.132,0
177.155.84.114,0
177.157.216.198,0
177.159.155.156,0
177.159.47.49,0
177.189.201.150,0
177.191.249.66,0
177.23.87.208,0
177.38.218.2,0
177.39.218.165,0
177.39.218.199,0
177.40.111.203,0
177.53.204.3,0
177.69.109.113,0
177.74.30.1,0
177.74.60.164,0
177.84.59.251,0
177.84.88.50,0
177.94.235.136,0
177.96.252.79,0
177.98.61.74,0
178.120.54.61,0
178.129.65.139,0
178.134.66.150,0
178.136.2.253,0
178.136.217.213,0
178.137.165.249,0
178.137.199.32,0
178.137.24.156,0
178.137.83.248,0
178.158.184.27,0
178.159.216.151,0
178.165.111.82,0
178.184.172.195,0
178.184.58.122,0
178.204.240.50,0
178.206.212.92,0
178.207.204.176,0
178.207.78.181,0
178.207.90.150,0
178.209.88.192,0
178.210.141.46,0
178.210.177.188,0
178.219.88.7,0
178.219.88.77,0
178.219.88.9,0
178.250.0.77,0
178.250.0.85,0
178.251.212.114,0
178.255.168.157,0
178.255.83.1,0
178.34.139.142,0
178.35.10.170,0
178.35.13.25,0
178.35.168.94,0
178.44.141.181,0
178.44.250.163,0
178.45.193.66,0
178.46.41.248,0
178.47.131.3,0
178.49.152.78,0
178.54.209.22,0
178.70.148.152,0
179.104.234.202,0
179.104.37.64,0
179.104.6.44,0
179.107.80.202,0
179.110.170.234,0
179.110.49.209,0
179.111.204.180,0
179.113.123.148,0
179.126.32.186,0
179.126.7.109,0
179.176.111.232,0
179.179.129.197,0
179.180.59.173,0
179.184.139.13,0
179.184.217.58,0
179.189.238.118,0
179.191.81.194,0
179.33.18.157,0
179.33.4.2,0
179.49.13.90,0
179.52.56.136,0
179.57.129.212,0
18.217.166.230,0
18.217.53.222,0
18.218.100.248,0
18.218.22.199,0
18.218.243.144,0
18.218.86.246,0
18.219.69.154,0
18.220.247.144,0
18.221.16.50,0
18.221.165.54,0
18.221.219.4,-1
180.112.121.136,0
180.116.221.40,0
180.141.237.146,0
180.148.48.128,0
180.151.1.248,0
180.151.10.226,0
180.151.226.206,0
180.151.51.158,0
180.151.76.162,0
180.156.253.105,0
180.168.132.238,0
180.177.145.45,0
180.179.21.221,0
180.183.128.110,0
180.183.44.146,0
180.183.58.196,0
180.19.18.86,0
180.210.189.107,0
180.222.157.66,0
180.234.92.80,0
180.241.136.52,0
180.241.213.83,0
180.241.74.71,0
180.241.75.205,0
180.242.14.229,0
180.243.174.142,0
180.243.219.125,0
180.244.3.85,0
180.245.182.163,0
180.245.98.103,0
180.246.242.222,0
180.246.62.36,0
180.247.212.5,0
180.248.143.90,0
180.248.38.193,0
180.249.252.193,0
180.250.205.50,0
180.250.206.115,0
180.250.49.90,0
180.250.56.106,0
180.250.67.242,0
180.251.5.4,0
180.253.149.251,0
180.253.226.210,0
180.253.229.76,0
180.253.253.123,0
180.253.64.129,0
180.253.65.150,0
180.253.73.176,0
180.254.157.75,0
180.254.195.111,0
180.254.65.172,0
180.254.75.67,0
180.254.97.244,0
180.76.152.221,0
180.92.171.4,0
180.97.220.19,0
180.97.220.32,0
181.113.144.75,0
181.115.183.122,0
181.129.160.202,0
181.143.11.98,0
181.143.142.42,0
181.143.144.186,0
181.143.189.130,0
181.143.221.133,0
181.143.236.250,0
181.194.202.215,0
181.196.172.34,0
181.196.18.241,0
181.196.254.36,0
181.211.10.28,0
181.214.150.177,0
181.214.87.12,0
181.214.87.14,0
181.224.226.153,0
181.30.112.125,0
181.40.91.118,0
181.49.111.130,0
182.100.219.165,0
182.100.67.129,0
182.105.247.9,0
182.106.128.93,0
182.126.227.48,0
182.128.8.4,0
182.134.75.95,0
182.146.98.28,0
182.155.139.14,0
182.156.218.102,0
182.160.97.196,0
182.167.235.233,0
182.176.118.54,0
182.176.19.4,0
182.185.156.63,0
182.185.75.126,0
182.201.32.143,0
182.23.111.146,0
182.23.51.35,0
182.23.9.62,0
182.237.10.217,0
182.253.101.18,0
182.253.119.74,0
182.253.152.20,0
182.253.163.23,0
182.253.186.66,0
182.253.195.218,0
182.255.1.11,0
182.52.135.80,0
182.59.4.91,0
182.71.136.198,0
182.71.143.158,0
182.71.147.238,0
182.72.105.166,0
182.72.204.139,0
182.72.30.62,0
182.73.154.252,0
182.73.97.162,0
182.75.10.174,0
182.75.237.130,0
182.98.254.253,0
182.98.255.0,0
183.134.62.162,0
183.141.121.76,0
183.164.103.159,0
183.171.227.34,0
183.182.107.99,0
183.202.214.64,0
183.21.241.163,0
183.213.113.115,0
183.215.44.200,0
183.215.48.136,0
183.219.128.186,0
183.220.102.254,0
183.3.219.170,0
183.30.202.32,0
183.46.170.58,0
183.48.20.86,0
183.60.204.141,0
183.61.183.3,0
183.62.241.147,0
183.63.156.170,0
183.81.108.91,0
183.81.85.162,0
183.82.101.20,0
183.82.101.88,0
183.82.107.109,0
183.82.113.26,0
183.82.123.104,0
183.82.165.148,0
183.82.191.9,0
183.82.192.191,0
183.82.196.13,0
183.82.22.244,0
183.82.23.14,0
183.82.231.146,0
183.82.253.249,0
183.82.3.218,0
183.82.33.84,0
183.82.35.54,0
183.83.219.40,0
183.83.224.201,0
183.83.225.95,0
183.83.226.30,0
183.83.247.195,0
183.83.248.123,0
183.83.251.144,0
183.83.51.254,0
183.83.64.252,0
183.83.70.181,0
183.83.86.69,0
183.83.88.85,0
183.88.158.125,0
183.88.185.110,0
183.88.191.173,0
183.88.22.137,0
183.88.22.143,0
183.88.22.31,0
183.88.244.101,0
183.88.82.191,0
183.89.187.248,0
183.89.215.204,0
183.89.95.126,0
183.91.4.239,0
183.91.7.199,0
184.106.10.72,0
184.148.12.243,0
184.169.141.35,0
184.169.170.204,0
184.173.185.250,0
184.22.108.157,0
184.22.111.249,0
184.22.177.114,0
184.22.230.116,0
184.22.230.61,0
184.24.98.150,0
184.68.124.70,0
184.68.209.242,0
184.71.152.86,0
184.72.236.39,0
184.72.237.155,0
184.72.245.112,0
184.72.249.148,0
184.72.95.242,0
184.73.123.177,0
184.73.155.237,0
184.73.160.100,0
184.73.160.250,0
184.73.167.66,0
184.73.178.52,0
184.73.187.63,0
184.73.204.211,0
184.73.239.236,0
184.73.241.169,0
184.73.247.25,0
184.73.247.90,0
184.73.248.99,0
184.82.204.162,0
184.82.33.204,0
185.105.237.82,0
185.107.45.71,0
185.107.83.53,0
185.115.192.41,0
185.117.149.48,0
185.12.68.152,0
185.120.190.39,0
185.120.190.80,0
185.132.91.35,0
185.14.161.122,0
185.143.223.176,0
185.143.223.183,0
185.167.164.37,0
185.167.164.39,0
185.167.164.42,0
185.167.164.43,0
185.17.127.131,0
185.19.101.244,0
185.195.27.242,0
185.210.245.53,0
185.214.254.198,0
185.222.210.30,0
185.222.211.14,0
185.222.211.42,0
185.222.56.11,0
185.222.56.82,0
185.222.56.84,0
185.224.249.111,0
185.229.121.112,0
185.234.216.123,0
185.234.216.124,0
185.235.85.141,0
185.235.85.232,0
185.235.85.55,0
185.235.85.75,0
185.24.136.11,0
185.41.21.214,0
185.44.0.16,0
185.48.150.78,0
185.48.36.17,0
185.5.16.102,0
185.56.81.51,0
185.58.216.73,0
185.59.58.64,0
185.59.58.78,0
185.63.216.127,0
185.64.47.110,0
185.65.134.175,0
185.77.41.153,0
185.81.157.119,0
185.81.157.132,0
185.86.155.32,0
185.88.181.9,0
185.9.184.245,0
185.92.72.12,0
185.93.1.12,0
185.93.1.24,0
185.93.1.4,0
185.93.245.131,0
185.94.111.1,0
185.94.140.39,0
186.1.162.202,0
186.10.101.75,0
186.116.178.202,0
186.117.159.18,0
186.121.250.43,0
186.154.154.161,0
186.154.221.147,0
186.16.29.164,0
186.176.204.133,0
186.179.195.250,0
186.183.237.59,0
186.185.218.101,0
186.192.15.42,0
186.194.203.251,0
186.202.182.160,0
186.208.76.139,0
186.225.117.236,0
186.226.7.48,0
186.26.113.200,0
186.46.207.83,0
186.50.240.191,0
186.6.105.224,0
186.67.130.102,0
186.74.190.243,0
186.88.106.229,0
186.88.126.170,0
186.88.162.147,0
186.88.33.70,0
186.88.41.44,0
186.88.41.5,0
186.88.57.38,0
186.88.88.194,0
186.89.116.64,0
186.89.69.5,0
186.90.107.155,0
186.90.107.62,0
186.90.111.135,0
186.90.180.45,0
186.90.185.214,0
186.90.52.111,0
186.91.159.28,0
186.91.190.95,0
186.91.218.50,0
186.92.0.54,0
186.92.111.24,0
186.92.154.135,0
186.92.39.170,0
186.92.4.111,0
186.92.43.0,0
186.92.44.90,0
186.92.54.77,0
186.92.98.177,0
186.93.140.48,0
186.93.237.3,0
186.93.27.89,0
186.93.54.23,0
186.93.97.47,0
186.94.131.95,0
186.94.179.45,0
186.94.244.108,0
186.94.51.59,0
186.94.54.120,0
186.94.86.40,0
186.95.12.211,0
186.95.13.16,0
186.95.130.117,0
186.95.145.65,0
186.95.180.1,0
186.95.180.191,0
186.95.184.74,0
186.95.189.129,0
186.95.202.242,0
186.95.204.241,0
186.95.228.126,0
186.95.63.145,0
187.102.96.91,0
187.114.175.61,0
187.136.244.88,0
187.137.122.152,0
187.155.149.212,0
187.155.178.109,0
187.155.210.145,0
187.157.157.210,0
187.157.180.114,0
187.157.239.189,0
187.167.76.46,0
187.17.145.237,0
187.174.118.2,0
187.176.26.132,0
187.18.120.158,0
187.188.115.61,0
187.188.191.39,0
187.189.233.83,0
187.190.157.202,0
187.190.38.104,0
187.190.38.141,0
187.195.51.207,0
187.205.151.82,0
187.205.233.149,0
187.207.117.233,0
187.218.54.228,0
187.226.230.80,0
187.243.244.30,0
187.248.67.146,0
187.253.200.5,0
187.32.52.1,0
187.33.237.86,0
187.35.109.94,0
187.35.127.101,0
187.35.145.232,0
187.35.188.79,0
187.44.172.162,0
187.46.86.52,0
187.49.207.14,0
187.52.54.43,0
187.63.11.144,0
187.69.229.202,0
187.72.233.93,0
187.72.92.81,0
187.73.164.15,0
187.75.200.145,0
187.75.232.112,0
187.94.217.178,0
187.95.99.203,0
188.0.131.85,0
188.118.96.248,0
188.129.152.171,0
188.162.39.90,0
188.163.10.212,0
188.163.105.128,0
188.163.105.29,0
188.163.110.50,0
188.163.26.61,0
188.163.67.151,0
188.164.218.185,0
188.166.143.210,0
188.166.148.200,0
188.166.245.20,0
188.166.251.49,0
188.166.43.113,0
188.168.17.13,0
188.168.17.5,0
188.168.8.238,0
188.169.69.250,0
188.170.3.17,0
188.18.235.83,0
188.19.116.218,0
188.19.32.108,0
188.19.55.245,0
188.19.60.161,0
188.190.222.227,0
188.191.20.151,0
188.191.236.206,0
188.191.7.41,0
188.213.169.112,0
188.213.19.36,0
188.213.238.139,0
188.232.154.223,0
188.247.39.82,0
188.48.229.88,0
188.53.14.241,0
188.54.130.183,0
188.94.32.19,0
189.13.211.115,0
189.133.51.209,0
189.135.162.119,0
189.137.110.234,0
189.150.199.62,0
189.152.200.241,0
189.152.216.111,0
189.157.21.143,0
189.157.54.78,0
189.17.33.195,0
189.175.28.160,0
189.179.126.67,0
189.18.159.215,0
189.18.86.12,0
189.182.155.191,0
189.19.68.12,0
189.20.97.114,0
189.202.245.146,0
189.206.101.130,0
189.206.218.46,0
189.206.53.98,0
189.207.48.253,0
189.211.53.244,0
189.216.240.41,0
189.225.25.182,0
189.240.35.35,0
189.240.38.36,0
189.240.98.36,0
189.25.4.49,0
189.38.250.8,0
189.42.6.166,0
189.44.59.242,0
189.69.242.206,0
189.76.176.38,0
189.79.43.116,0
189.84.169.245,0
190.1.201.230,0
190.102.192.4,0
190.102.193.4,0
190.102.60.114,0
190.103.29.34,0
190.111.255.176,0
190.113.89.30,0
190.120.68.130,0
190.121.132.154,0
190.121.159.154,0
190.121.228.22,0
190.122.147.27,0
190.141.241.146,0
190.143.140.148,0
190.144.130.2,0
190.144.14.30,0
190.145.110.36,0
190.145.33.87,0
190.145.65.44,0
190.151.27.99,0
190.152.149.83,0
190.180.32.2,0
190.181.5.204,0
190.186.113.32,0
190.186.90.54,0
190.196.128.115,0
190.196.17.10,0
190.196.59.35,0
190.198.134.147,0
190.198.142.111,0
190.198.153.122,0
190.198.158.179,0
190.198.17.251,0
190.198.188.50,0
190.198.25.157,0
190.198.252.185,0
190.198.5.122,0
190.198.68.66,0
190.198.84.121,0
190.198.88.45,0
190.199.153.151,0
190.199.211.142,0
190.199.227.110,0
190.200.135.58,0
190.200.149.208,0
190.200.153.178,0
190.200.169.90,0
190.200.176.79,0
190.201.102.223,0
190.201.104.211,0
190.201.112.107,0
190.201.164.138,0
190.201.17.9,0
190.201.170.19,0
190.201.18.143,0
190.201.27.169,0
190.201.31.70,0
190.202.173.193,0
190.202.18.190,0
190.202.183.10,0
190.202.250.19,0
190.202.251.226,0
190.202.58.122,0
190.202.61.130,0
190.202.93.234,0
190.203.241.167,0
190.203.33.143,0
190.203.38.11,0
190.203.42.43,0
190.203.78.154,0
190.204.157.220,0
190.204.159.28,0
190.204.234.196,0
190.204.66.13,0
190.205.168.160,0
190.205.176.208,0
190.205.179.30,0
190.205.187.26,0
190.205.213.100,0
190.206.101.135,0
190.206.103.195,0
190.206.118.36,0
190.206.132.247,0
190.206.189.194,0
190.207.137.152,0
190.207.138.79,0
190.207.164.207,0
190.207.199.28,0
190.207.252.93,0
190.207.34.105,0
190.207.88.182,0
190.207.93.140,0
190.210.221.169,0
190.210.222.230,0
190.210.236.69,0
190.211.14.219,0
190.215.41.34,0
190.215.48.154,0
190.216.129.148,0
190.216.204.14,0
190.217.178.11,0
190.217.98.179,0
190.220.7.78,0
190.24.156.68,0
190.241.4.53,0
190.242.38.11,0
190.248.146.90,0
190.248.156.82,0
190.248.17.212,0
190.248.86.234,0
190.249.170.230,0
190.252.216.134,0
190.3.118.166,0
190.3.71.234,0
190.32.39.226,0
190.36.161.232,0
190.36.82.212,0
190.37.124.254,0
190.37.147.228,0
190.37.149.109,0
190.37.156.193,0
190.37.53.165,0
190.37.90.103,0
190.38.37.119,0
190.38.73.74,0
190.39.124.178,0
190.39.124.74,0
190.39.132.115,0
190.39.146.166,0
190.39.26.187,0
190.39.67.29,0
190.39.79.137,0
190.39.85.175,0
190.39.95.179,0
190.4.191.150,0
190.48.65.211,0
190.58.151.144,0
190.58.165.205,0
190.60.247.18,0
190.60.95.3,0
190.72.10.220,0
190.72.104.204,0
190.72.132.165,0
190.72.160.237,0
190.72.191.54,0
190.72.242.246,0
190.72.56.118,0
190.72.57.214,0
190.72.59.22,0
190.72.63.178,0
190.72.63.209,0
190.72.91.235,0
190.73.150.235,0
190.73.155.227,0
190.73.36.24,0
190.73.45.77,0
190.73.47.82,0
190.74.165.78,0
190.74.188.150,0
190.74.234.12,0
190.74.253.165,0
190.74.254.179,0
190.74.83.137,0
190.75.107.174,0
190.75.194.131,0
190.75.98.211,0
190.75.99.158,0
190.77.188.165,0
190.77.196.25,0
190.77.211.234,0
190.77.222.80,0
190.77.227.73,0
190.77.40.8,0
190.77.42.90,0
190.77.61.132,0
190.78.116.185,0
190.78.14.90,0
190.78.149.18,0
190.78.179.1,0
190.78.197.4,0
190.78.3.90,0
190.78.64.131,0
190.78.80.177,0
190.79.136.154,0
190.79.137.33,0
190.79.217.21,0
190.79.24.50,0
190.79.248.187,0
190.79.72.112,0
190.79.97.238,0
190.80.80.47,0
190.82.103.34,0
190.85.135.219,0
190.94.148.46,0
190.94.207.240,0
190.94.207.244,0
190.97.255.194,0
191.101.167.235,0
191.101.167.246,0
191.101.167.250,0
191.19.245.252,0
191.205.110.92,0
191.205.240.152,0
191.232.80.58,0
191.232.80.62,0
191.234.72.183,0
191.234.72.186,0
191.234.72.188,0
191.234.72.190,0
191.236.16.12,0
191.240.29.176,0
191.35.218.102,0
191.37.246.47,0
191.53.43.222,0
191.8.189.83,0
191.96.70.108,0
192.0.73.2,0
192.0.76.3,0
192.0.77.2,0
192.0.77.32,0
192.0.79.33,0
192.1.47.97,0
192.110.165.94,0
192.111.154.38,0
192.126.90.210,0
192.132.33.27,0
192.141.189.4,0
192.151.203.154,0
192.155.215.182,0
192.155.48.108,0
192.161.156.1,0
192.162.63.214,0
192.169.234.179,0
192.185.225.1,0
192.186.76.246,0
192.186.93.74,0
192.198.207.178,0
192.198.87.71,0
192.200.184.173,0
192.229.162.211,0
192.229.163.180,0
192.229.163.25,0
192.229.173.136,0
192.229.210.170,0
192.230.185.126,0
192.237.193.133,0
192.243.250.36,0
192.243.250.58,0
192.252.144.35,0
192.28.144.124,0
192.30.253.113,0
192.35.249.120,0
192.35.249.127,0
192.82.242.21,0
192.82.242.50,0
192.96.59.6,0
192.99.132.66,0
193.106.92.227,0
193.107.179.207,0
193.111.49.10,0
193.140.142.9,0
193.150.101.6,0
193.169.4.21,0
193.189.89.0,0
193.19.118.97,0
193.19.3.184,0
193.194.69.157,0
193.200.32.114,0
193.227.44.21,0
193.254.220.229,0
193.47.166.2,0
193.93.218.146,0
194.102.243.225,0
194.152.37.160,0
194.153.191.21,0
194.190.86.86,0
194.228.221.66,0
194.28.112.179,-1
194.44.62.242,0
194.44.93.225,0
194.63.142.84,0
194.71.85.66,0
194.74.144.193,0
194.75.186.188,0
194.8.147.186,0
195.138.84.4,0
195.149.85.252,0
195.154.207.131,0
195.16.103.67,0
195.161.162.254,0
195.169.125.251,0
195.174.31.215,0
195.175.11.46,0
195.175.56.86,0
195.175.58.170,0
195.175.60.118,0
195.175.63.126,0
195.181.172.69,0
195.189.196.58,0
195.191.58.167,0
195.194.75.70,0
195.2.205.216,0
195.202.225.200,0
195.208.179.24,0
195.208.51.104,0
195.209.111.16,0
195.211.173.139,0
195.22.125.112,0
195.22.126.136,0
195.22.126.209,0
195.22.127.226,0
195.228.183.244,0
195.228.47.11,0
195.230.158.5,0
195.251.255.69,0
195.3.146.96,0
195.34.207.235,0
195.34.233.138,0
195.39.160.69,0
195.62.92.238,0
195.69.197.154,0
195.69.221.162,0
195.9.138.50,0
195.9.214.252,0
195.9.54.102,0
195.91.214.145,0
196.14.245.234,0
196.144.185.207,0
196.200.146.10,0
196.201.40.109,0
196.202.23.50,0
196.217.35.250,0
196.218.133.171,0
196.218.141.114,0
196.218.42.237,0
196.22.142.116,0
196.221.39.216,0
196.221.68.232,0
196.229.133.155,0
196.25.125.65,0
196.30.192.2,0
197.128.1.20,0
197.133.36.123,0
197.149.67.194,0
197.155.141.11,0
197.156.104.113,0
197.156.93.185,0
197.160.33.238,0
197.160.42.209,0
197.210.153.46,0
197.210.154.142,0
197.211.44.106,0
197.219.111.100,0
197.230.8.215,0
197.248.161.170,0
197.253.58.43,0
197.255.188.53,0
197.44.136.40,0
197.44.200.172,0
197.44.253.42,0
197.45.181.191,0
197.50.120.35,0
197.50.157.154,0
197.50.184.34,0
197.50.199.81,0
197.50.240.149,0
197.51.127.188,0
197.51.128.76,0
197.51.170.100,0
197.51.172.36,0
197.51.184.10,0
197.51.28.63,0
198.178.125.242,0
198.2.55.250,0
198.23.101.68,0
198.23.145.251,0
198.41.30.253,0
198.41.39.215,0
198.44.226.11,0
198.44.226.89,0
198.51.152.179,0
198.51.152.183,0
198.51.152.184,0
198.55.245.88,0
198.8.70.129,0
198.87.209.160,0
199.16.156.105,0
199.16.156.11,0
199.16.156.120,0
199.16.156.200,0
199.16.156.201,0
199.16.156.21,0
199.16.156.232,0
199.16.156.241,0
199.16.156.41,0
199.16.156.52,0
199.16.156.73,0
199.16.156.75,0
199.16.156.9,0
199.16.157.105,0
199.168.142.50,0
199.182.216.166,0
199.187.193.1,0
199.187.193.130,0
199.187.193.140,0
199.187.193.19,0
199.19.224.253,0
199.247.8.195,0
199.27.170.188,0
199.30.181.84,0
199.38.165.156,0
199.38.167.128,0
199.59.148.11,0
199.59.148.12,0
199.59.148.84,0
199.59.149.200,0
199.59.149.243,0
199.59.150.10,0
